,Date,Last Close Price,Open,High,Low,Volume,Percentage Changes,Events
1031,"Dec 11, 2015",212.81,212.81,213.77,209.10,9.01M,-0.08%,
1032,"Dec 10, 2015",212.97,210.49,213.31,210.16,8.33M,1.21%,
1033,"Dec 09, 2015",210.42,211.81,211.81,209.00,15.07M,0.84%,
1034,"Dec 08, 2015",208.67,206.18,210.95,205.91,19.00M,0.38%,
1035,"Dec 07, 2015",207.87,222.09,222.69,205.88,50.87M,-6.67%,
1036,"Dec 04, 2015",222.72,226.27,226.57,222.09,13.62M,-2.16%,
1037,"Dec 03, 2015",227.63,229.45,230.64,226.93,5.59M,-1.73%,
1038,"Dec 02, 2015",231.64,229.38,231.87,227.00,4.64M,0.91%,
1039,"Dec 01, 2015",229.55,228.85,230.05,226.07,10.13M,1.08%,
1040,"Nov 30, 2015",227.10,227.53,229.91,225.77,17.26M,-0.52%,
1041,"Nov 27, 2015",228.29,228.32,228.72,224.64,5.68M,0.45%,
1042,"Nov 26, 2015",227.26,222.85,228.72,221.99,9.42M,2.05%,
1043,"Nov 24, 2015",222.69,224.84,225.14,220.30,13.09M,-0.40%,
1044,"Nov 23, 2015",223.58,227.63,228.62,222.92,8.99M,-2.09%,
1045,"Nov 20, 2015",228.36,233.53,233.53,227.46,9.86M,-2.16%,
1046,"Nov 19, 2015",233.39,232.03,234.02,231.24,16.94M,1.21%,
1047,"Nov 18, 2015",230.61,232.70,232.80,228.12,9.97M,-0.36%,
1048,"Nov 17, 2015",231.44,226.86,232.20,224.81,11.57M,3.19%,
1049,"Nov 16, 2015",224.28,218.78,224.74,218.51,8.77M,2.58%,
1050,"Nov 13, 2015",218.64,219.04,221.29,216.85,18.63M,-1.33%,
1051,"Nov 11, 2015",221.59,224.68,224.74,220.83,793.04K,-0.74%,
1052,"Nov 10, 2015",223.25,225.94,228.75,222.19,7.23M,-1.84%,
1053,"Nov 09, 2015",227.43,219.77,228.06,219.01,12.00M,1.59%,
1054,"Nov 06, 2015",223.88,222.52,225.04,222.09,4.46M,0.16%,
1055,"Nov 05, 2015",223.52,221.43,224.87,220.93,5.39M,0.44%,
1056,"Nov 04, 2015",222.55,223.32,224.21,221.43,4.98M,0.25%,
1057,"Nov 03, 2015",221.99,223.28,224.68,220.63,3.91M,-0.70%,
1058,"Nov 02, 2015",223.55,220.76,225.21,218.74,10.33M,0.76%,
1059,"Oct 30, 2015",221.86,233.00,233.00,219.37,27.78M,-4.38%,
1060,"Oct 29, 2015",232.03,235.42,236.01,230.11,7.64M,-1.47%,E
1061,"Oct 28, 2015",235.48,234.92,237.97,234.69,9.71M,-0.22%,
1062,"Oct 27, 2015",236.01,235.15,236.64,234.19,14.94M,-0.14%,
1063,"Oct 26, 2015",236.34,237.90,238.53,235.35,7.90M,-0.52%,
1064,"Oct 23, 2015",237.57,232.10,237.97,232.10,8.72M,2.81%,
1065,"Oct 21, 2015",231.07,231.44,232.03,230.48,5.47M,-0.03%,
1066,"Oct 20, 2015",231.14,232.37,232.86,230.58,7.39M,-0.67%,
1067,"Oct 19, 2015",232.70,230.71,233.36,228.85,11.19M,0.63%,
1068,"Oct 16, 2015",231.24,230.74,232.03,227.73,9.64M,-0.17%,
1069,"Oct 15, 2015",231.64,228.06,233.63,227.82,9.50M,1.54%,
1070,"Oct 14, 2015",228.12,228.19,229.15,227.06,9.08M,0.01%,
1071,"Oct 13, 2015",228.09,225.41,229.32,225.17,7.01M,0.97%,
1072,"Oct 12, 2015",225.90,227.43,230.97,224.64,6.07M,-0.79%,
1073,"Oct 09, 2015",227.69,226.00,228.59,225.54,5.53M,1.28%,
1074,"Oct 08, 2015",224.81,229.88,229.88,222.36,9.37M,-2.35%,
1075,"Oct 07, 2015",230.21,228.02,232.03,226.93,10.71M,1.28%,
1076,"Oct 06, 2015",227.29,220.10,227.82,217.98,10.72M,4.05%,
1077,"Oct 05, 2015",218.44,218.78,219.77,216.65,9.32M,0.22%,
1078,"Oct 01, 2015",217.95,216.82,221.33,216.82,6.21M,-0.01%,
1079,"Sep 30, 2015",217.98,213.47,218.68,212.15,13.46M,2.62%,
1080,"Sep 29, 2015",212.41,211.45,215.46,210.16,8.30M,0.36%,
1081,"Sep 28, 2015",211.65,214.23,215.46,211.09,6.36M,-1.02%,
1082,"Sep 24, 2015",213.84,208.70,214.37,208.50,14.12M,2.04%,
1083,"Sep 23, 2015",209.56,203.53,211.52,203.53,11.65M,1.27%,
1084,"Sep 22, 2015",206.94,209.43,210.99,205.52,14.94M,-0.67%,
1085,"Sep 21, 2015",208.33,209.76,210.36,207.77,6.80M,-1.18%,
1086,"Sep 18, 2015",210.82,215.46,217.45,208.67,12.83M,-1.29%,
1087,"Sep 16, 2015",213.57,211.25,214.04,210.29,5.59M,1.50%,
1088,"Sep 15, 2015",210.42,207.51,210.75,207.17,5.17M,1.19%,
1089,"Sep 14, 2015",207.94,208.00,208.96,206.58,7.47M,-0.03%,
1090,"Sep 11, 2015",208.00,208.63,209.59,206.94,6.71M,0.13%,
1091,"Sep 10, 2015",207.74,206.18,209.36,205.75,8.97M,-0.33%,
1092,"Sep 09, 2015",208.43,209.00,209.76,207.41,6.12M,0.48%,
1093,"Sep 08, 2015",207.44,207.57,209.23,205.72,10.24M,-0.17%,
1094,"Sep 07, 2015",207.80,209.69,211.81,206.28,7.11M,-1.15%,
1095,"Sep 04, 2015",210.22,212.15,213.14,208.67,15.72M,-0.91%,
1096,"Sep 03, 2015",212.15,211.72,215.26,211.55,10.09M,-0.03%,
1097,"Sep 02, 2015",212.21,211.42,214.17,208.93,13.01M,1.47%,
1098,"Sep 01, 2015",209.13,213.80,214.73,208.37,9.47M,-2.98%,
1099,"Aug 31, 2015",215.56,215.30,217.78,213.21,9.63M,-0.57%,
1100,"Aug 28, 2015",216.79,218.34,218.34,215.26,9.73M,0.40%,
1101,"Aug 27, 2015",215.92,214.47,217.15,209.73,20.04M,2.53%,
1102,"Aug 26, 2015",210.59,210.55,212.71,207.90,16.16M,-0.70%,
1103,"Aug 25, 2015",212.08,213.51,216.22,207.17,21.28M,-0.09%,
1104,"Aug 24, 2015",212.28,212.84,218.44,209.23,16.49M,-3.19%,
1105,"Aug 21, 2015",219.27,218.08,219.64,213.97,17.77M,0.43%,
1106,"Aug 20, 2015",218.34,210.89,219.01,209.73,18.01M,3.93%,
1107,"Aug 19, 2015",210.09,208.17,210.82,204.85,7.37M,0.65%,
1108,"Aug 18, 2015",208.73,209.83,211.22,207.24,9.08M,-0.65%,
1109,"Aug 17, 2015",210.09,211.68,212.01,209.16,4.33M,-0.39%,
1110,"Aug 14, 2015",210.92,210.49,212.31,208.57,7.60M,0.57%,
1111,"Aug 13, 2015",209.73,210.42,211.95,200.88,6.64M,-0.12%,
1112,"Aug 12, 2015",209.99,212.15,212.15,209.49,11.93M,-1.05%,
1113,"Aug 11, 2015",212.21,212.21,213.41,209.73,5.32M,-0.27%,
1114,"Aug 10, 2015",212.78,215.13,216.95,211.72,5.58M,-1.08%,
1115,"Aug 07, 2015",215.10,214.80,215.86,213.47,4.47M,-0.55%,
1116,"Aug 06, 2015",216.29,219.14,219.44,214.80,8.46M,-1.67%,
1117,"Aug 05, 2015",219.97,218.71,220.80,216.52,5.71M,0.58%,
1118,"Aug 04, 2015",218.71,219.74,219.80,215.16,9.94M,-0.50%,
1119,"Aug 03, 2015",219.80,216.12,221.10,215.53,14.35M,1.70%,
1120,"Jul 31, 2015",216.12,210.79,217.05,209.03,16.32M,3.18%,
1121,"Jul 30, 2015",209.46,201.54,210.72,198.89,19.97M,3.93%,E
1122,"Jul 29, 2015",201.54,206.18,206.84,199.28,9.36M,-2.31%,
1123,"Jul 28, 2015",206.31,206.81,208.10,205.22,6.54M,-0.15%,
1124,"Jul 27, 2015",206.61,206.51,207.74,205.38,5.12M,-0.92%,
1125,"Jul 24, 2015",208.53,208.83,209.23,207.17,4.04M,-0.18%,
1126,"Jul 23, 2015",208.90,208.90,210.46,206.84,5.42M,0.19%,
1127,"Jul 22, 2015",208.50,206.91,210.79,205.98,7.76M,0.35%,
1128,"Jul 21, 2015",207.77,212.48,213.77,207.17,6.81M,-2.22%,
1129,"Jul 20, 2015",212.48,213.34,214.43,211.62,4.76M,-0.56%,
1130,"Jul 17, 2015",213.67,211.18,214.73,210.59,5.91M,1.37%,
1131,"Jul 16, 2015",210.79,208.70,212.08,207.04,5.62M,1.26%,
1132,"Jul 15, 2015",208.17,206.41,208.96,206.41,5.48M,0.55%,
1133,"Jul 14, 2015",207.04,208.14,209.83,205.95,5.26M,-0.73%,
1134,"Jul 13, 2015",208.57,207.51,209.76,204.82,6.38M,1.52%,
1135,"Jul 10, 2015",205.45,204.85,206.64,203.23,7.22M,-0.22%,
1136,"Jul 09, 2015",205.91,207.37,208.76,205.42,6.46M,-0.75%,
1137,"Jul 08, 2015",207.47,208.93,209.49,205.12,11.18M,-1.39%,
1138,"Jul 07, 2015",210.39,211.25,211.68,209.56,7.31M,-0.33%,
1139,"Jul 06, 2015",211.09,207.44,211.25,206.84,4.26M,0.89%,
1140,"Jul 03, 2015",209.23,208.37,210.09,207.07,4.93M,0.18%,
1141,"Jul 02, 2015",208.86,208.23,210.36,207.84,6.32M,0.46%,
1142,"Jul 01, 2015",207.90,209.00,209.76,207.17,8.52M,-0.49%,
1143,"Jun 30, 2015",208.93,205.65,210.06,204.22,11.21M,1.68%,
1144,"Jun 29, 2015",205.48,202.33,206.15,201.37,9.36M,0.65%,
1145,"Jun 26, 2015",204.16,207.07,207.07,203.56,5.30M,-1.41%,
1146,"Jun 25, 2015",207.07,205.91,209.13,205.35,10.48M,-0.42%,
1147,"Jun 24, 2015",207.94,208.96,210.89,206.21,7.10M,-0.28%,
1148,"Jun 23, 2015",208.53,205.78,208.83,203.93,7.30M,1.34%,
1149,"Jun 22, 2015",205.78,203.00,206.94,202.00,6.93M,1.77%,
1150,"Jun 19, 2015",202.20,200.74,202.50,200.48,8.43M,1.02%,
1151,"Jun 18, 2015",200.15,199.68,201.80,199.02,10.88M,0.27%,
1152,"Jun 17, 2015",199.62,197.89,200.94,197.06,10.48M,0.72%,
1153,"Jun 16, 2015",198.19,197.56,198.99,195.74,7.93M,0.15%,
1154,"Jun 15, 2015",197.89,196.90,200.71,194.91,8.36M,0.32%,
1155,"Jun 12, 2015",197.26,196.77,198.99,195.57,8.33M,0.17%,
1156,"Jun 11, 2015",196.93,200.21,200.21,195.70,11.09M,-1.35%,
1157,"Jun 10, 2015",199.62,199.28,201.14,197.96,9.50M,0.17%,
1158,"Jun 09, 2015",199.28,200.15,200.88,198.69,9.91M,-1.23%,
1159,"Jun 08, 2015",201.77,203.53,204.36,200.38,10.29M,0.01%,
1160,"Jun 05, 2015",201.74,199.85,204.12,195.57,16.95M,0.90%,
1161,"Jun 04, 2015",199.95,202.20,203.30,197.69,11.01M,-0.92%,
1162,"Jun 03, 2015",201.80,208.04,208.07,199.28,20.67M,-4.47%,D
1163,"Jun 02, 2015",211.25,218.05,218.31,210.55,10.85M,-4.03%,
1164,"Jun 01, 2015",220.13,215.79,221.26,215.79,10.06M,1.51%,
1165,"May 29, 2015",216.85,213.47,218.74,211.25,19.80M,1.75%,
1166,"May 28, 2015",213.11,210.89,213.77,209.83,20.00M,1.18%,
1167,"May 27, 2015",210.62,208.83,211.32,208.17,9.13M,1.18%,
1168,"May 26, 2015",208.17,210.49,210.49,207.34,11.02M,-0.88%,
1169,"May 25, 2015",210.02,213.11,215.13,209.76,23.43M,-3.75%,
1170,"May 22, 2015",218.21,218.11,220.93,215.76,12.48M,0.53%,E
1171,"May 21, 2015",217.05,220.76,221.03,216.12,7.18M,-1.37%,
1172,"May 20, 2015",220.07,220.43,221.56,219.11,5.16M,-0.18%,
1173,"May 19, 2015",220.47,219.94,222.69,219.27,8.57M,-0.13%,
1174,"May 18, 2015",220.76,216.99,221.36,216.29,6.91M,2.02%,
1175,"May 15, 2015",216.39,215.53,217.38,215.36,5.45M,0.52%,
1176,"May 14, 2015",215.26,216.79,216.79,213.74,8.04M,-0.96%,
1177,"May 13, 2015",217.35,216.69,218.64,212.81,10.63M,1.11%,
1178,"May 12, 2015",214.96,217.12,217.45,214.20,14.30M,-0.67%,
1179,"May 11, 2015",216.42,218.78,219.27,215.06,8.80M,-0.47%,
1180,"May 08, 2015",217.45,215.83,218.31,213.90,12.16M,1.69%,
1181,"May 07, 2015",213.84,211.15,214.60,209.23,10.60M,1.32%,
1182,"May 06, 2015",211.05,216.12,217.35,209.63,20.21M,-2.42%,
1183,"May 05, 2015",216.29,217.85,218.11,214.53,13.46M,-1.20%,
1184,"May 04, 2015",218.91,214.40,219.37,212.21,7.21M,2.44%,
1185,"Apr 30, 2015",213.70,217.32,217.71,212.94,20.04M,-1.77%,
1186,"Apr 29, 2015",217.55,222.12,222.75,216.99,10.09M,-2.78%,
1187,"Apr 28, 2015",223.78,228.65,228.72,221.16,10.69M,-2.12%,
1188,"Apr 27, 2015",228.62,231.31,233.23,228.19,9.37M,-0.89%,
1189,"Apr 24, 2015",230.68,226.73,232.00,226.17,17.32M,1.71%,
1190,"Apr 23, 2015",226.80,227.66,229.71,224.28,8.92M,-0.38%,
1191,"Apr 22, 2015",227.66,225.41,228.72,224.44,10.77M,0.42%,
1192,"Apr 21, 2015",226.70,226.63,231.17,226.07,10.89M,0.02%,
1193,"Apr 20, 2015",226.66,233.43,233.43,225.80,11.28M,-2.83%,
1194,"Apr 17, 2015",233.26,232.37,234.19,230.51,8.81M,0.50%,
1195,"Apr 16, 2015",232.10,233.92,236.28,229.81,7.87M,-1.37%,
1196,"Apr 15, 2015",235.32,234.69,237.74,232.96,17.49M,0.98%,
1197,"Apr 13, 2015",233.03,230.05,233.63,228.62,10.89M,1.40%,
1198,"Apr 10, 2015",229.81,230.05,230.44,226.90,5.59M,-0.15%,
1199,"Apr 09, 2015",230.15,229.98,231.34,228.06,7.67M,0.26%,
1200,"Apr 08, 2015",229.55,226.73,230.01,226.40,12.38M,1.66%,
1201,"Apr 07, 2015",225.80,226.13,227.39,223.42,10.55M,-0.12%,
1202,"Apr 06, 2015",226.07,218.34,226.50,218.18,19.32M,2.57%,
1203,"Apr 01, 2015",220.40,216.02,220.76,214.90,10.84M,2.03%,
1204,"Mar 31, 2015",216.02,217.98,217.98,214.80,12.28M,-0.52%,
1205,"Mar 30, 2015",217.15,211.91,218.44,211.91,16.52M,3.16%,
1206,"Mar 27, 2015",210.49,214.80,215.63,208.90,21.40M,-1.52%,
1207,"Mar 26, 2015",213.74,216.12,218.08,212.54,24.19M,-1.33%,
1208,"Mar 25, 2015",216.62,217.88,217.88,216.12,7.25M,0.06%,
1209,"Mar 24, 2015",216.49,216.85,218.64,216.12,10.72M,-0.26%,
1210,"Mar 23, 2015",217.05,216.36,218.64,215.46,11.39M,-0.02%,
1211,"Mar 20, 2015",217.09,221.23,221.23,216.39,10.57M,-1.77%,
1212,"Mar 19, 2015",221.00,224.41,225.97,219.77,10.46M,-0.98%,
1213,"Mar 18, 2015",223.18,226.23,226.23,222.75,8.76M,-0.99%,
1214,"Mar 17, 2015",225.41,225.07,225.84,222.92,10.94M,1.37%,
1215,"Mar 16, 2015",222.36,226.07,226.47,222.09,8.60M,-1.18%,
1216,"Mar 13, 2015",225.01,230.91,232.03,223.22,15.65M,-2.09%,
1217,"Mar 12, 2015",229.81,224.78,230.87,224.61,27.32M,2.50%,
1218,"Mar 11, 2015",224.21,225.64,225.87,223.78,12.70M,-0.10%,
1219,"Mar 10, 2015",224.44,225.41,227.20,222.16,13.04M,0.06%,
1220,"Mar 09, 2015",224.31,227.86,228.65,223.58,16.30M,-2.28%,
1221,"Mar 05, 2015",229.55,230.05,231.44,226.53,20.50M,0.58%,
1222,"Mar 04, 2015",228.22,228.72,232.57,227.33,32.17M,0.79%,
1223,"Mar 03, 2015",226.43,227.73,229.05,224.74,44.99M,-0.50%,
1224,"Mar 02, 2015",227.56,237.34,237.34,226.73,50.72M,-5.01%,
1225,"Feb 28, 2015",239.56,260.64,271.78,231.04,77.91M,-8.22%,
1226,"Feb 27, 2015",261.01,261.74,262.96,254.61,34.42M,-0.49%,
1227,"Feb 26, 2015",262.30,263.79,266.11,259.85,11.70M,-1.01%,
1228,"Feb 25, 2015",264.98,263.59,265.18,260.84,15.75M,1.01%,
1229,"Feb 24, 2015",262.33,259.88,263.86,257.66,8.24M,1.40%,
1230,"Feb 23, 2015",258.72,261.87,264.39,258.06,5.85M,-1.46%,
1231,"Feb 20, 2015",262.56,256.90,263.79,254.81,8.93M,1.74%,
1232,"Feb 19, 2015",258.06,260.51,261.01,254.31,6.98M,-1.02%,
1233,"Feb 18, 2015",260.71,255.24,266.51,255.24,13.67M,0.94%,
1234,"Feb 16, 2015",258.29,250.86,259.22,250.60,11.61M,3.06%,
1235,"Feb 13, 2015",250.63,246.09,251.43,245.33,9.03M,2.06%,
1236,"Feb 12, 2015",245.56,246.62,246.62,241.75,5.29M,-0.20%,
1237,"Feb 11, 2015",246.06,245.99,247.22,243.87,4.55M,0.34%,
1238,"Feb 10, 2015",245.23,244.03,246.62,243.24,8.01M,0.55%,
1239,"Feb 09, 2015",243.90,246.06,247.85,243.11,7.19M,-1.50%,
1240,"Feb 06, 2015",247.61,242.71,248.21,242.71,7.32M,1.25%,
1241,"Feb 05, 2015",244.56,242.58,246.69,241.12,9.48M,0.35%,
1242,"Feb 04, 2015",243.70,243.64,245.63,242.21,5.81M,0.42%,
1243,"Feb 03, 2015",242.68,239.63,243.30,239.63,6.30M,1.50%,
1244,"Feb 02, 2015",239.10,243.30,244.76,238.27,8.49M,-2.14%,
1245,"Jan 30, 2015",244.33,245.29,246.62,241.08,13.92M,-0.45%,
1246,"Jan 29, 2015",245.43,240.65,246.62,238.66,21.09M,2.18%,
1247,"Jan 28, 2015",240.19,238.66,240.95,237.04,12.32M,0.60%,
1248,"Jan 27, 2015",238.76,232.03,239.33,231.60,25.26M,3.06%,
1249,"Jan 23, 2015",231.67,234.32,235.98,231.24,16.75M,-0.34%,
1250,"Jan 22, 2015",232.47,234.02,238.53,231.27,29.63M,-0.58%,
1251,"Jan 21, 2015",233.82,247.25,247.25,231.50,32.45M,-4.96%,E
1252,"Jan 20, 2015",246.02,238.07,246.52,237.40,12.01M,3.43%,
1253,"Jan 19, 2015",237.87,238.66,239.82,236.01,6.85M,-0.36%,
1254,"Jan 16, 2015",238.73,237.64,239.96,234.92,10.81M,0.62%,
1255,"Jan 15, 2015",237.27,234.09,238.60,232.63,16.05M,2.90%,
1256,"Jan 14, 2015",230.58,238.47,238.47,229.45,16.22M,-3.41%,
1257,"Jan 13, 2015",238.73,237.60,239.79,236.87,11.62M,0.63%,
1258,"Jan 12, 2015",237.24,236.97,239.56,236.08,9.87M,0.27%,
1259,"Jan 09, 2015",236.61,240.72,242.54,234.09,10.81M,-1.52%,
1260,"Jan 08, 2015",240.26,235.65,240.89,235.65,8.45M,2.50%,
1261,"Jan 07, 2015",234.39,236.68,241.32,234.02,11.96M,-1.86%,
1262,"Jan 06, 2015",238.83,244.40,244.90,238.00,13.09M,-2.57%,
1263,"Jan 05, 2015",245.13,244.43,246.49,243.67,8.24M,0.39%,
1264,"Jan 02, 2015",244.17,243.47,245.39,243.47,6.60M,0.32%,
1265,"Jan 01, 2015",243.40,243.70,244.56,242.64,2.54M,-0.42%,
1266,"Dec 31, 2014",244.43,244.60,245.69,243.64,3.68M,0.11%,
1267,"Dec 30, 2014",244.17,245.46,246.26,243.50,3.16M,-0.42%,
1268,"Dec 29, 2014",245.19,243.37,246.26,243.30,3.31M,0.52%,
1269,"Dec 26, 2014",243.93,247.22,247.22,242.91,2.91M,-0.93%,
1270,"Dec 24, 2014",246.22,248.28,250.90,243.47,20.62M,-0.87%,
1271,"Dec 23, 2014",248.38,247.91,250.27,247.15,5.07M,0.15%,
1272,"Dec 22, 2014",248.01,245.03,250.73,244.63,16.79M,1.44%,
1273,"Dec 19, 2014",244.50,249.24,249.24,243.64,9.43M,-1.61%,
1274,"Dec 18, 2014",248.51,250.93,250.93,241.98,6.26M,0.82%,
1275,"Dec 17, 2014",246.49,250.30,255.04,243.04,15.64M,-2.31%,
1276,"Dec 16, 2014",252.32,257.89,258.55,250.53,13.55M,-3.04%,
1277,"Dec 15, 2014",260.24,261.87,264.98,259.51,8.57M,-0.80%,
1278,"Dec 12, 2014",262.33,262.53,265.38,260.54,8.71M,-0.23%,
1279,"Dec 11, 2014",262.93,261.87,264.49,258.88,10.81M,0.40%,
1280,"Dec 10, 2014",261.87,262.36,262.86,256.13,9.29M,0.16%,
1281,"Dec 09, 2014",261.44,264.19,265.18,259.75,13.88M,-0.86%,
1282,"Dec 08, 2014",263.72,260.67,264.98,260.08,15.08M,1.65%,
1283,"Dec 05, 2014",259.45,253.91,259.88,253.68,16.28M,2.14%,
1284,"Dec 04, 2014",254.01,247.32,254.58,247.32,26.68M,5.48%,
1285,"Dec 03, 2014",240.82,242.64,242.64,236.74,7.86M,-0.70%,
1286,"Dec 02, 2014",242.51,241.58,243.24,241.05,8.59M,0.33%,
1287,"Dec 01, 2014",241.71,240.09,243.27,240.09,8.22M,0.40%,
1288,"Nov 28, 2014",240.75,239.06,242.64,238.66,10.46M,0.71%,
1289,"Nov 27, 2014",239.06,240.09,240.95,235.52,15.98M,-0.77%,
1290,"Nov 26, 2014",240.92,237.67,242.84,237.40,21.44M,2.25%,
1291,"Nov 25, 2014",235.61,248.08,251.13,231.14,25.21M,-5.22%,
1292,"Nov 24, 2014",248.58,246.62,249.24,246.62,8.57M,-0.32%,
1293,"Nov 21, 2014",249.37,245.39,249.74,245.00,6.65M,1.65%,
1294,"Nov 20, 2014",245.33,244.63,246.22,244.03,5.06M,0.60%,
1295,"Nov 19, 2014",243.87,245.46,250.10,243.04,12.72M,-0.65%,
1296,"Nov 18, 2014",245.46,244.80,246.42,243.64,9.54M,0.01%,
1297,"Nov 17, 2014",245.43,244.63,246.26,241.71,5.99M,0.27%,
1298,"Nov 14, 2014",244.76,244.03,245.72,243.54,7.48M,0.23%,
1299,"Nov 13, 2014",244.20,245.86,245.86,242.87,4.85M,-0.31%,
1300,"Nov 12, 2014",244.96,241.48,245.29,241.42,6.65M,1.48%,
1301,"Nov 11, 2014",241.38,245.49,246.75,240.35,7.22M,-2.05%,
1302,"Nov 10, 2014",246.42,236.01,246.95,235.81,23.58M,4.51%,
1303,"Nov 07, 2014",235.78,237.57,239.00,234.02,9.34M,-0.97%,
1304,"Nov 05, 2014",238.10,235.81,238.53,235.68,7.59M,1.04%,
1305,"Nov 03, 2014",235.65,236.61,237.11,234.16,7.44M,0.07%,
1306,"Oct 31, 2014",235.48,236.58,238.66,233.53,14.77M,0.09%,E
1307,"Oct 30, 2014",235.28,234.09,237.17,233.03,14.85M,0.13%,
1308,"Oct 29, 2014",234.98,233.96,235.35,232.23,6.89M,1.23%,
1309,"Oct 28, 2014",232.13,232.86,233.23,231.27,4.91M,0.17%,
1310,"Oct 27, 2014",231.74,232.86,232.96,230.71,5.61M,-0.24%,
1311,"Oct 23, 2014",232.30,232.10,232.90,231.47,703.91K,0.40%,
1312,"Oct 22, 2014",231.37,233.66,234.02,231.04,8.14M,-0.67%,
1313,"Oct 21, 2014",232.93,233.43,233.96,230.71,6.48M,-0.18%,
1314,"Oct 20, 2014",233.36,235.35,237.24,232.57,8.04M,-0.55%,
1315,"Oct 17, 2014",234.65,233.29,238.60,232.93,11.28M,0.42%,
1316,"Oct 16, 2014",233.66,228.72,234.36,227.69,12.75M,1.57%,
1317,"Oct 14, 2014",230.05,232.40,233.36,227.73,7.81M,-1.01%,
1318,"Oct 13, 2014",232.40,233.96,233.96,230.18,5.51M,-0.72%,
1319,"Oct 10, 2014",234.09,241.71,242.18,233.59,5.17M,-3.39%,
1320,"Oct 09, 2014",242.31,242.68,244.17,241.22,5.98M,-0.05%,
1321,"Oct 08, 2014",242.44,240.65,243.93,240.16,8.34M,0.81%,
1322,"Oct 07, 2014",240.49,240.45,242.91,237.40,9.72M,-0.37%,
1323,"Oct 01, 2014",241.38,245.29,245.29,240.89,3.94M,-1.65%,
1324,"Sep 30, 2014",245.43,241.58,246.88,240.65,9.82M,1.12%,
1325,"Sep 29, 2014",242.71,245.76,247.22,241.65,3.01M,-1.51%,
1326,"Sep 26, 2014",246.42,248.31,249.57,244.37,10.18M,-1.31%,
1327,"Sep 25, 2014",249.70,250.27,251.86,246.82,13.12M,-0.15%,
1328,"Sep 24, 2014",250.07,245.69,251.26,245.56,10.12M,1.73%,
1329,"Sep 23, 2014",245.82,245.29,248.54,243.84,13.68M,0.01%,
1330,"Sep 22, 2014",245.79,238.00,246.62,236.94,12.63M,3.16%,
1331,"Sep 19, 2014",238.27,237.34,239.19,234.82,8.33M,0.20%,
1332,"Sep 18, 2014",237.80,235.42,238.00,234.16,6.35M,1.11%,
1333,"Sep 17, 2014",235.18,234.36,237.67,233.23,9.33M,0.45%,
1334,"Sep 16, 2014",234.12,233.10,235.55,232.03,7.80M,0.41%,
1335,"Sep 15, 2014",233.16,234.98,235.35,232.03,6.35M,-1.11%,
1336,"Sep 12, 2014",235.78,232.83,237.31,232.80,8.15M,1.27%,
1337,"Sep 11, 2014",232.83,232.73,233.99,231.70,8.81M,0.04%,
1338,"Sep 10, 2014",232.73,236.68,236.68,232.53,10.11M,-2.00%,
1339,"Sep 09, 2014",237.47,232.70,238.40,232.70,5.79M,1.20%,
1340,"Sep 08, 2014",234.65,234.02,235.35,232.20,6.32M,0.89%,
1341,"Sep 05, 2014",232.57,232.43,233.36,230.94,7.31M,0.12%,
1342,"Sep 04, 2014",232.30,231.77,233.92,231.44,8.79M,0.43%,
1343,"Sep 03, 2014",231.31,235.55,235.81,230.91,9.83M,-1.63%,
1344,"Sep 02, 2014",235.15,232.37,236.15,231.37,7.34M,1.18%,
1345,"Sep 01, 2014",232.40,237.34,237.34,231.80,7.07M,-1.34%,
1346,"Aug 28, 2014",235.55,233.36,236.68,233.26,12.61M,0.84%,
1347,"Aug 27, 2014",233.59,234.45,235.28,232.93,7.14M,-0.03%,
1348,"Aug 26, 2014",233.66,232.00,234.55,231.74,5.94M,0.90%,
1349,"Aug 25, 2014",231.57,229.85,232.03,227.79,4.05M,1.65%,
1350,"Aug 22, 2014",227.82,229.55,230.61,226.43,6.86M,-0.72%,
1351,"Aug 21, 2014",229.48,228.69,230.71,228.22,6.00M,0.35%,
1352,"Aug 20, 2014",228.69,232.70,232.70,227.99,6.84M,-1.05%,
1353,"Aug 19, 2014",231.11,232.70,233.59,230.28,7.75M,-0.59%,
1354,"Aug 18, 2014",232.47,235.08,235.35,229.75,6.96M,-1.74%,
1355,"Aug 14, 2014",236.58,236.58,239.89,235.35,6.62M,-0.12%,
1356,"Aug 13, 2014",236.87,231.70,237.34,230.38,10.39M,2.95%,
1357,"Aug 12, 2014",230.08,231.84,231.84,227.73,4.19M,-0.19%,
1358,"Aug 11, 2014",230.51,232.37,233.26,229.42,5.39M,-0.24%,
1359,"Aug 08, 2014",231.07,228.89,231.70,227.53,4.23M,0.66%,
1360,"Aug 07, 2014",229.55,229.61,232.47,227.69,4.74M,0.06%,
1361,"Aug 06, 2014",229.42,234.95,235.58,228.12,7.37M,-2.79%,
1362,"Aug 05, 2014",236.01,236.01,236.81,231.07,4.79M,0.42%,
1363,"Aug 04, 2014",235.02,234.69,235.35,231.57,6.24M,1.42%,
1364,"Aug 01, 2014",231.74,236.01,237.31,230.81,9.19M,-1.83%,
1365,"Jul 31, 2014",236.05,237.34,238.66,234.69,9.88M,-0.89%,
1366,"Jul 30, 2014",238.17,238.93,241.65,237.27,11.41M,0.57%,
1367,"Jul 28, 2014",236.81,235.52,237.50,235.08,4.33M,-0.03%,
